CR Number,Title,Severity,CR Type,CR Status,Created By,CR Assignee,Created On,Parent CR,Software Image Integration Build
4474505,"[FR115315][Life Logger][Phase 0.3] No ASR diaplay in UI, after enable QAIOR Service",Medium,Bug,Open,mincyao,vipuverm,3/19/2026 3:53:55 AM,NA,NA
4474511,[FR115315][Life Logger][Phase 0.4]Hawi Life logger recording lost the RX voice during mvoip voice call of Wechat after enable live recording after call accept,Medium,Bug,Analysis,mincyao,yidongh,3/19/2026 4:03:25 AM,NA,NA
4474515,[FR107324][Hawi] VoiceAIUseCase ASR repeating issue after set up life logger,High,Bug,Analysis,jialinl,ankmis,3/19/2026 4:11:31 AM,NA,NA
4474523,[FR113916][Hawi][Low Power Recording][Milestone 0] Empty file recorded on QRD,Medium,Bug,Analysis,yaqih,ankmis,3/19/2026 4:34:02 AM,NA,NA
4475581,[FR113916][Hawi][Always on]Audio Data Duplication After Pause,Medium,Bug,Analysis,yaqih,ankmis,3/23/2026 4:16:51 AM,NA,NA
4475909, [FR113916][Hawi][VoiceAIUseCase ASR]ASR Produces No Transcript,Medium,Bug,Analysis,yaqih,ankmis,3/23/2026 7:15:44 AM,NA,NA
4476121,FR109404:Speaker diarization detect device owner,NA,Requirement,Open,haiyxiao,haozh,3/23/2026 9:15:14 AM,NA,NA
4476124,FR111143:Fluence AI v7.0,NA,Requirement,Open,haiyxiao,haozh,3/23/2026 9:16:22 AM,NA,NA
4477011, [FR113916][Hawi][LPAI Recorder]Short recordings (~2s) are not saved,Medium,Bug,Analysis,yaqih,ankmis,3/24/2026 3:06:58 AM,NA,NA
4477411,FW: [OPPO | case#08395818 | SM8975] Duplicate tags found but not display in Discovery Wizard.,Medium,Bug,Analysis,mincyao,smarka,3/24/2026 7:15:09 AM,NA,NA
